fid,field_1,Unnamed: 0,약국명_y,주소_y,전화번호,좌표정보(X),좌표정보(Y),월요일 운영,화요일 운영,수요일 운영,목요일 운영,금요일 운영,토요일 운영,일요일 운영,공휴일 운영,CLUSTER_ID,CLUSTER_SIZE,ringId,distance,fid_2,gid,lbl,val,layer,path
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89529",다라18aa87aa,"6.00",6,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89530",다라18aa87ab,"37.00",37,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89531",다라18aa87ba,"14.00",14,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89532",다라18aa87bb,"32.00",32,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89533",다라18aa88aa,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89534",다라18aa88ab,"25.00",25,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89535",다라18aa88ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89590",다라18ab86ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89591",다라18ab86bb,"13.00",13,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89592",다라18ab87aa,"30.00",30,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89593",다라18ab87ab,"19.00",19,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89594",다라18ab87ba,"81.00",81,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89595",다라18ab87bb,"9.00",9,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89596",다라18ab88aa,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89597",다라18ab88ab,"7.00",7,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89598",다라18ab88ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89654",다라18ba86ba,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89655",다라18ba86bb,"23.00",23,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89656",다라18ba87aa,"28.00",28,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89657",다라18ba87ab,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89658",다라18ba87ba,"22.00",22,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89659",다라18ba87bb,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89660",다라18ba88aa,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89661",다라18ba88ab,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89662",다라18ba88ba,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89718",다라18bb86ba,"8.00",8,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89719",다라18bb86bb,"6.00",6,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89720",다라18bb87aa,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89721",다라18bb87ab,N/A,0,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89722",다라18bb87ba,"16.00",16,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
"12","244","244",미래약국,전라남도 함평군 해보면 밀재로 1293,061-322-8760,126.6048645,35.1810447,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,08:00~15:00,"-","-","1","1","1",1000.000000,"89723",다라18bb87bb,"10.00",10,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204 ? nlsp_031001010,C:/Users/yttn0/Desktop/drug/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 함평군_202204|layername=nlsp_031001010
