fid,보건소명,Latitude,Longitude,일반전화,팩스,우편번호,도로명주소,위치,데이터기준일자,ringId,distance,gid,lbl,val,layer,path
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ab49ab,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라96aa48bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라96aa49aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라96aa49ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라96aa49ba,"11.00",11.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라96aa49bb,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba49ba,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba49bb,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba50aa,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba50ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba48ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba48ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba48bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba49aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba49ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba49ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba49bb,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba50aa,"9.00",9.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ba50ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ab49ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ab49bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ab50aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95bb48ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab48ab,"8.00",8.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab48ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab48bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab49aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab49ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab49ba,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab49bb,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab50aa,"29.00",29.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95ab50ab,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba48ab,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba48ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba48bb,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba49aa,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라94ba49ab,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95aa48ab,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95aa48ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95aa48bb,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95aa49aa,"18.00",18.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95aa49ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
"22",신안군보건소,34.8335723,"126.3525474",061-271-1004,061-240-8000,"58827",전라남도 신안군 압해읍 천사로 1004,압해대교 끝 좌회전,2021/08/01,"1",1000,나라95aa49ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 신안군_202204|layername=nlsp_031001010
