fid,연번,시군명,기관장,기관명,소재지 (도로명 주소),Latitude,Longitude,전화번호,진료과목,진료시간,비고,데이터기준일자,ringId,distance,gid,lbl,val,layer,path
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49bb97bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49bb98aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49bb98ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49bb98ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51ab97aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51ab97ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51ab97ba,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51ab97bb,"17.00",17.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab96bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab97aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab97ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab97ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab97bb,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab98aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab98ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab98ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50ab98bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51aa96bb,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51aa97aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51aa97ab,"27.00",27.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51aa97ba,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51aa97bb,"32.00",32.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51aa98aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49ba97aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51aa98ab,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49ba97ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51aa98ba,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49ba97ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49ba97bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49ba98aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49ba98ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50aa97bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50aa98aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50aa98ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50bb98bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50aa98ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50aa98bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49ab97ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라49ab97bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51ab98aa,"25.00",25.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라51ab98ab,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"44","44",담양군,김순복,봉산보건지소,전라남도 담양군 봉산면 신학길 8,35.2743733,126.9555831,061-380-3601,내과+외과+가정의학과,09:00~18:00,육지,2021/08/01,"1",1000,다라50bb96bb,"31.00",31.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
